system:index,2015_bare_sparse,2015_built,2015_cropland,2015_cultivatedGrasslands,2015_shortVeg,2015_snowIce,2015_treeCover,2015_water,2015_wetlandShortVeg,2018_bare_sparse,2018_built,2018_cropland,2018_cultivatedGrasslands,2018_shortVeg,2018_snowIce,2018_treeCover,2018_water,2018_wetlandShortVeg,2021_bare_sparse,2021_built,2021_cropland,2021_cultivatedGrasslands,2021_shortVeg,2021_snowIce,2021_treeCover,2021_water,2021_wetlandShortVeg,2024_bare_sparse,2024_built,2024_cropland,2024_cultivatedGrasslands,2024_shortVeg,2024_snowIce,2024_treeCover,2024_water,2024_wetlandShortVeg,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,bare_from_crop,bare_from_cultivated,bare_from_ice,bare_from_shortVeg,bare_from_tree,bare_from_water,bare_from_wetVeg,bare_stable,built_from_bare,built_from_crop,built_from_cultivated,built_from_ice,built_from_shortVeg,built_from_tree,built_from_water,built_from_wetVeg,built_stable,crop_from_bare,crop_from_cultivated,crop_from_ice,crop_from_shortVeg,crop_from_tree,crop_from_water,crop_from_wetVeg,crop_stable,cultivated_from_bare,cultivated_from_cropland,cultivated_from_ice,cultivated_from_shortVeg,cultivated_from_tree,cultivated_from_water,cultivated_from_wetVeg,cultivated_stable,ice_from_bare,ice_from_crop,ice_from_cultivated,ice_from_shortVeg,ice_from_tree,ice_from_water,ice_from_wetVeg,ice_stable,shortVeg_from_bare,shortVeg_from_crop,shortVeg_from_cultivated,shortVeg_from_ice,shortVeg_from_tree,shortVeg_from_water,shortVeg_stable,tree_from_bare,tree_from_crop,tree_from_cultivated,tree_from_ice,tree_from_shortVeg,tree_from_water,tree_from_wetVeg,tree_stable,water_from_bare,water_from_crop,water_from_cultivated,water_from_ice,water_from_shortVeg,water_from_tree,water_from_wetVeg,water_stable,wetVeg_from_bare,wetVeg_from_crop,wetVeg_from_cultivated,wetVeg_from_ice,wetVeg_from_tree,wetVeg_from_water,wetVeg_stable
00000000000000000079,104.63068832829596,204884.15449266136,265918.48903819546,39117.868322871625,32431.500235006213,0.0,260125.1645272821,2603.5293627120554,439.2065613530576,104.46371795237064,211812.29439634457,264302.9384510629,42463.894102193415,31719.623726837337,0.0,252166.93437210843,2610.2540353760123,444.14042653515935,137.31661272794008,219216.02900501716,258829.4411497116,42855.65605235472,45751.9242917262,0.0,235806.9671537653,2593.1304469443858,434.0785161629319,106.33305041119456,223454.7793929018,255454.44338644668,47733.302225824445,34892.77316925302,0.0,240973.825891193,2607.918435998261,401.1676763817668,0,,Czechia,czechia,,6,50236,CZE,,,,False,50237,2,Czechia,czechia,,,,,,,small,,,12.45160360634327,0.0,0.0,34.471546310931444,0.3524156138300895,0.1010517738759517,2.614246468991041,68.2955475486815,6.907929886132479,5744.204167418182,885.9668012075126,0.0,1852.9973598234355,6975.77007284388,41.93781692907214,21.12598689273,204884.15449266136,0.2016842328011989,984.1004986464976,0.0,2330.0531533248723,121.31545868515968,2.875269081443548,20.064458277076483,254788.0963015817,0.0,2043.22323346138,0.0,8327.619527522475,2749.776344012469,0.0,7.09156933426857,33277.288483940065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.654941327869892,3181.9064622484148,3769.6319391429424,0.0,13687.033476684242,0.4027355834841728,17005.56768507138,0.101215586066246,115.31866964325307,199.5262517929077,0.0,2869.127628210932,0.961121141910553,4.75608591735363,236576.93550292405,3.11327588558197,18.53848847746849,0.9514886029064656,0.0,11.663334742188454,2.972184147685766,3.913682654500008,2555.8908952772617,10.356093861162664,14.750111758708954,0.4028595387935638,0.0,11.009072370827198,1.3604729250073433,379.6405318081379
0000000000000000007a,65.02403866127133,168327.98190388456,262459.2050245367,75189.8107235916,32667.61201441288,0.0,259216.2758997157,3561.323853697628,698.2262340821326,58.65935210138559,174263.81640407816,260443.73822706565,77190.19066316634,44548.1062441729,0.0,241406.64122717452,3587.248119201511,687.0594556219876,70.10343388468027,180509.04246892408,255031.1204705946,81078.66567257419,41676.53164508566,0.0,239533.0806049928,3598.216722846031,688.6986736804247,58.4067681953311,185318.4574786276,253454.4530909173,82149.51866494864,29093.86301555857,0.0,247799.89867896587,3633.384796194732,677.4771991744637,0,,Czechia,czechia,,6,50237,CZE,,,,False,50238,2,Czechia,czechia,,,,,,,small,,,0.9568497836589812,0.0,0.0,4.217027321457863,0.0504427962005138,0.3003669381141662,3.129351276904345,52.22606094926596,2.26698425039649,5038.358173772693,1476.019058059901,0.0,1746.764878757298,5261.062169391662,32.90342143177986,39.54809786006808,168327.98190388456,0.9539773762226104,1338.223901618272,0.0,2348.3492261581123,96.66946256533264,2.107941947877407,12.65313946083188,251531.31345991415,0.0,2512.5601164363325,0.0,8873.004334170371,4617.224526368082,0.0,7.593871839344501,66307.21385968849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2734946124255657,3108.367806956172,5421.340875513852,0.0,11392.38568609953,0.2520027123391628,14680.168524023144,0.2000273615121841,169.17608257383108,638.6777724437416,0.0,5001.730664353818,1.2519558556377888,5.762840773910284,237826.70865491775,0.0,54.80412384867668,2.1176261343061924,0.0,13.377359628677368,7.863299008458853,11.350826803594828,3521.5319831483066,6.103494111448526,43.66841125115752,6.217630133032799,0.0,14.311658568680286,2.976181663572788,618.1881060674787
0000000000000000007b,77.09627237543464,79472.85042436048,50315.69891027734,30207.21438485384,14892.297223247588,0.0,174009.4562644437,2697.8909621834755,401.1028039418161,70.93858577311039,89097.678497985,49315.52154513076,30427.80301529169,14948.624739006162,0.0,165156.03700215742,2697.4318157695234,359.572044569999,80.72364808619022,95975.15033921972,47903.98133697361,31410.161753058437,12270.584300193936,0.0,161399.69595214725,2702.039322990924,331.2705930136144,70.73107243701816,102166.34338872136,46256.60554265976,31132.472633704543,9909.892907120287,0.0,159526.28114723414,2705.516822185368,305.7637316212058,0,,Czechia,czechia,,6,50238,CZE,,,,False,50239,2,Czechia,czechia,,,,,,,small,,,0.7023316919803619,0.3009267598390579,0.0,9.937965553253887,0.6988219209015369,1.5003215968608856,4.809382110834122,56.74552462249994,8.420854110270739,1935.1604915373027,1791.0390598028898,0.0,3850.51788007468,11458.476548068224,26.76682196930051,64.45330527424812,79472.85042436048,1.2529206797480583,329.3825564160943,0.0,516.0851932987571,28.814364552497864,14.229787606745958,13.977031372487543,46594.95724274218,0.2004002332687378,1073.912159062922,0.0,3502.187563378364,871.4972247593105,0.8508401550352573,6.154913663864136,26168.27702008188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.070591315627098,567.7972719669342,1623.8001333251595,0.0,2180.635149728507,1.0502750128507614,5691.030148882419,0.0999325439333915,127.56438731774688,289.24963303282857,0.0,1298.6664591878653,1.8001165203750134,6.8080960512161255,159458.87949774414,0.9505328387022018,13.45718515664339,4.915108140558004,0.0,23.872012872248888,6.304978620260954,12.758949898183346,2641.0276186577976,4.355516031384468,2.147840801626444,0.2499472945928573,0.0,4.14967904984951,10.665180664509537,292.1411255709827
0000000000000000007c,418.72030441462994,58167.55588467419,20889.953667316586,38242.80472287908,8546.633436258882,0.0,101280.17259538546,2127.2472946196795,383.6799863092601,388.0156863518059,62707.429497461766,20663.27124958113,37785.556553334,8193.976688615978,0.0,97811.7573101595,2187.3824743926525,319.3784319609404,538.6544779464602,67019.23313527182,20274.84870282188,36636.64807476103,8821.064320161939,0.0,94299.24389884248,2177.00460280478,290.0706792473793,367.25083392485976,69134.02575674653,20865.02062672004,35739.65986959264,8698.033240549266,0.0,92784.16042804718,2177.0613225884736,291.55581368878484,0,,Czechia,czechia,,6,50592,CZE,,,,False,50593,2,Czechia,czechia,,,,,,,small,,,6.605920024216175,8.730437610298395,0.0,179.6014134734869,7.2467253394424915,0.3476291000843048,6.999328620731831,130.54447081685066,16.126172591000795,458.7336780615151,1358.8760279119017,0.0,1021.2045023031532,6609.062500629574,16.883337788283825,25.079800192266703,58167.55588467419,0.0,809.6259468458593,0.0,375.2452047243714,10.23004288226366,0.696688786149025,0.0994987338781356,19396.539430223405,0.4463848620653152,445.0917105190456,0.0,928.1931685134768,217.23588114231825,0.1492819860577583,1.1927907951176169,34441.27992224321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.1671215072274,568.2746119983494,1457.4670516215265,0.0,1424.8622199632227,0.248008158057928,5115.426420222968,0.0496119186282157,10.928276404738426,166.03043426945806,0.0,922.7439238876104,0.6942986734211445,4.815340414643288,93009.25024458392,0.9926002845168114,1.8403069972991943,0.446780551224947,0.0,4.218803133815527,0.7953187078237534,61.62512252107263,2106.788826342672,7.393942434340715,1.93973308801651,0.3481218256056309,0.0,1.4896621368825436,1.4392237849533558,283.86810503155
0000000000000000007d,489.4824712984264,90572.37571904065,147274.26236813515,53423.2112015374,33639.36331401765,0.0,182819.1462775357,4143.614210378379,696.1633690409362,207.1710209548473,97180.43864597753,145962.45781163126,54649.969493724406,30072.68881988898,0.0,180151.5363671407,4149.775344040245,683.5814276263118,1243.211866799742,102962.0524467826,143733.62506009638,53537.59196293727,31470.90531084314,0.0,175320.361723762,4143.253665342927,646.6168944202363,299.8536895252764,107401.88128528,142742.7727146782,54245.56025953218,27710.721610575914,0.0,175876.5861022845,4151.981653563678,628.2616155445576,0,,Czechia,czechia,,6,50593,CZE,,,,False,50594,2,Czechia,czechia,,,,,,,small,,,8.483536716550589,1.2823554798960686,0.0,620.1938712336123,2.87169224396348,2.221357200294733,9.086820419877768,136.83412828296423,14.81718646734953,3012.515484917909,1540.8854431137445,0.0,2790.88342634961,6312.536504957825,19.67430542781949,43.744503535330296,90572.37571904065,26.202165499329567,989.3708905279636,0.0,2166.63687209785,64.0667466931045,2.782902590930462,6.91422737762332,140656.93941175938,0.5428755804896355,1383.560816001147,0.0,5820.242964867502,555.4944295249879,1.2829960100352764,4.590362560003996,46663.25227909535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.4242922477424,2136.8806976377964,3559.150798633694,0.0,2553.067150056362,0.6906118504703045,19540.799827955663,0.1987080760300159,71.72149430215359,668.0322919115424,0.0,2675.4116915650666,1.1363300532102585,4.785628642886877,173325.57089982554,3.471732299774885,2.2290533669292927,0.1983110643923282,0.0,25.194659948349,0.5948528833687305,11.11196818947792,4103.255335260183,8.991382844746113,1.931873433291912,1.0388317108154297,0.0,4.944001350551844,12.570371985435486,615.929858315736
0000000000000000007e,185.51684166491032,172426.93703019246,229611.85347487775,58610.11241846532,20087.792007710785,0.0,218222.756457828,4481.94868844375,978.3420950248836,144.07041160017252,182196.74061834067,226947.94771565124,57711.66332903877,19025.82592476532,0.0,213152.56809590384,4491.528509687632,934.9144092202188,236.73023053258655,189707.19837898016,222750.23730893809,56396.33128520101,29900.240172229707,0.0,200259.2490508966,4456.996629159898,898.2759582698345,165.34062003716826,197158.83852177855,218712.09618461505,57021.03089204058,22642.120458886027,0.0,203582.3466449305,4469.003804557025,854.4818873628974,0,,Czechia,czechia,,6,50594,CZE,,,,False,50595,2,Czechia,czechia,,,,,,,small,,,22.42262709885836,0.2470479756593704,0.0,23.37765594571829,9.762977443635464,1.189443938434124,6.71648682653904,109.8141716569662,12.907725557684898,5300.826697058976,1992.0098989866676,0.0,2286.526518315077,9248.197357680649,83.01468333229423,93.6796712614596,172426.93703019246,8.650693777948618,1250.5955114290118,0.0,1168.1098385937512,124.26907016336918,1.7345612831413746,4.80472868680954,218999.46863784268,0.0992711558938026,2406.835317160934,0.0,3163.631553824991,472.5570461638272,1.5773844122886658,11.121546778827906,50917.525971446186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.25700834020972,2671.5547340139747,3926.2356923669577,0.0,6390.203431826085,0.2952985130250454,10942.839097328484,0.4922451190650463,161.03170238807795,514.009962849319,0.0,2492.14652781561,0.5425514690577984,28.41024748980999,201939.159457624,5.335500568151474,38.96529430896044,2.4056080654263496,0.0,11.160815887153149,6.10558720305562,12.616391319781542,4387.713768988848,8.960225488990545,10.74846500530839,7.082725346088409,0.0,32.50152972340584,5.880996506661177,820.9930226616561
0000000000000000007f,186.7423173598945,150022.2239870578,212368.7918849811,57256.88980947435,19658.978125642985,0.0,209723.8240033947,3605.546451576054,1082.8777572400868,169.72170762345195,159668.25965277478,210102.72611671317,57062.83242035285,18310.409046005458,0.0,203881.4727610648,3655.3564083725214,1055.096223820001,207.1814516484737,168326.1470516026,205478.1241512932,56673.05012361705,20823.5041202344,0.0,197696.79761596024,3676.0645864233375,1025.0052359476686,161.45122372359037,176396.8100959547,202549.07105325532,56047.85167240724,18839.87584253773,0.0,195193.4616368115,3713.118879366666,1004.2339326702058,0,,Czechia,czechia,,6,50595,CZE,,,,False,50596,2,Czechia,czechia,,,,,,,small,,,3.2813420556485653,0.4473839178681373,0.0,21.6881124265492,6.25994810089469,0.787484485656023,4.163852214813232,143.801435187459,8.948507487773895,5730.295623064041,2406.036758646369,0.0,2092.2230801917613,10121.4896735847,30.156794410198927,65.81539664044976,150022.2239870578,0.9876157194375992,1175.0279375985265,0.0,996.8699824362992,141.0282026939094,2.566757623106241,6.051980838179588,201998.8169634603,0.2954160533845424,2216.479916341603,0.0,4078.306596055627,776.5890922509134,0.0,29.79668159410357,49532.49364592508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.431851908564568,2208.451904576272,3614.077888667584,0.0,4124.545950062573,0.3456828631460666,9450.066838607192,0.1985541209578514,140.9082356132567,503.5685847848654,0.0,3003.5479506850243,0.4942583404481411,23.36184481158853,194494.34267394617,12.338344644755123,53.75711447000504,3.280843712389469,0.0,16.27556524053216,11.201163206249475,24.407623775303364,3567.972393605858,6.740592237561941,16.800785399973392,21.956766221672297,0.0,48.3672995492816,3.2230802476406097,929.2803773656487
00000000000000000080,37.08468598872423,60327.095343090594,58468.70828622207,44641.27622655779,10997.389425262809,0.0,117052.892973084,1268.266897946596,133.6335928402841,38.38660604506731,64787.56557737291,58133.79579120129,44588.65285945684,10233.63712739572,0.0,113749.10793815926,1266.1318492405117,129.06968212127686,51.0538917183876,67699.35861839727,56918.49211394042,44955.2248513028,10782.112491935492,0.0,111126.34116316588,1267.522260196507,126.24204033613204,42.37560275569558,69892.7342207022,58209.70849392191,43714.9830635041,9395.36952919513,0.0,110280.09195955844,1268.575694218278,122.50886713713408,0,,Czechia,czechia,,6,50596,CZE,,,,False,50597,2,Czechia,czechia,,,,,,,small,,,0.9940586797893048,0.4968384094536304,0.0,8.654827516525984,8.358654890209436,0.0495550632476806,1.93320806697011,28.542320873588324,2.0856597013771534,1220.3394871093333,1061.0969597399237,0.0,870.9336363114417,4910.875509023666,3.0747111961245537,4.915226358920336,60327.095343090594,0.0,1368.0076442621648,0.0,803.5066270492971,36.46294295787811,0.3477006629109382,0.1988393366336822,55128.90301848203,0.0,1244.1264995783567,0.0,3188.0406900830567,335.75882629677653,0.0,9.088069438934326,40006.17431580275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619517292827368,821.3018653765321,2005.4248535521328,0.0,2286.0754255652428,0.0,4833.947236668319,0.0,51.75654133036733,195.10758686065677,0.0,1290.665859054774,0.0492845214903354,1.3401692546904087,109472.08741250262,0.0497796460986137,0.8408103622496128,1.4420683830976486,0.0,1.6405485793948174,0.9936492182314396,0.1979693844914436,1264.2985929511487,1.7874084748327732,0.4460053034126758,3.525959547609091,0.0,2.2805526293814182,0.4470535516738891,115.9601109996438
00000000000000000081,10.776558551937342,22300.654347795997,22125.97592509165,24388.37807394192,8242.088240653276,0.0,108393.90576137976,155.58766866102815,39.41993696242571,10.325974434614182,24079.03033713624,21698.23694753647,25148.15470443666,13129.631187334657,0.0,101397.54484364018,155.18768406286836,38.674834456294775,12.261270493268968,25968.04133523628,21178.17234383151,27294.48231659457,11136.333667688072,0.0,99884.03561589494,148.02069675177336,35.43926654756069,9.78086470067501,27485.165683384985,21165.426944680512,27736.74085423723,6597.595311231911,0.0,102472.90512004496,154.72429548576474,34.44743927195668,0,,Czechia,czechia,,6,50597,CZE,,,,False,50598,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,1.5368327908217907,0.1487943530082702,0.0,0.2489609979093074,9.036544185131788,0.696187574416399,329.3806828595698,440.8507924340665,0.0,428.6555273979902,2931.0198399722576,3.0828798301517963,2.6361608244478703,22300.654347795997,0.0498096570372581,339.23488695546985,0.0,292.83065328001976,15.743151422590016,5.528859477490187,1.5928169377148151,20666.116471670568,0.0,819.5212733633816,0.0,2997.6646926254034,1780.2845294624567,0.0,0.4962331764400005,22360.659118752927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463550463318825,292.7968485839665,1098.421214029193,0.0,3699.2190785482526,0.049512580037117,3351.875564299524,0.0,17.911754954606295,148.96317790076137,0.0,1168.8320171497762,0.0,0.4463638588786125,99966.54654205964,0.0,0.149523563683033,0.1991047337651252,0.0,0.6929531097412109,0.2975808605551719,0.1488804891705513,146.92641677334905,0.4476620890200138,0.0993700958788394,0.0497791357338428,0.0,0.6462447009980679,0.0,33.85052067786455
00000000000000000082,0.2491762153804302,564.9471163265407,2733.563619717956,24.80772253870964,21.87141640484333,0.0,104.38974941894412,3.2392528243362904,0.5979701951146126,0.2491762153804302,577.0016323179007,2722.9537649713457,25.20650079473853,19.08092737570405,0.0,105.33679894730447,3.2392528243362904,0.5979701951146126,0.2491762153804302,592.443016756326,2707.56221838668,26.65081411972642,17.38741349801421,0.0,105.53616164624692,3.2392528243362904,0.5979701951146126,0.2491762153804302,612.8149865083396,2687.936847280711,27.248807065188885,15.942727569490671,0.0,105.63625598326324,3.2392528243362904,0.5979701951146126,0,,Czechia,czechia,,6,50598,CZE,,,,False,50599,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491762153804302,0.0,29.388167701661587,0.3486839979887008,0.0,0.4982560202479362,0.8470346108078957,0.0,0.0,564.9471163265407,0.0,0.3984695486724376,0.0,0.0,0.0,0.0,0.0,2703.776865027845,0.0,0.0,0.0,6.077509615570307,0.0,0.0,0.0,21.86868519335985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142048247158528,0.0,0.1992893815040588,0.0,13.202379573136568,0.0,0.3985869884490967,0.0498355515301227,0.0,2.0932711958885197,0.0,0.0,103.34342542663217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2392528243362904,0.0,0.0,0.0,0.0,0.0,0.0,0.5979701951146126
00000000000000000083,0.6831559985876083,1581.2811863571403,221.1386900097132,2078.2152992486954,154.1761400066316,0.0,3114.3165961280465,21.958330500870943,3.708335448056459,0.6831559985876083,1618.9010069482028,200.11010318621996,2052.1555137708783,183.1165920048952,0.0,3094.844695840031,21.958330500870943,3.708335448056459,0.9759139642119408,1691.5428452119231,187.39231203123927,2012.57085717842,613.8961000703275,0.0,2643.237927593291,22.29980270564556,3.5619749426841736,0.6831559985876083,1735.8976981006565,260.18535279482603,1937.4328850246968,381.76945216208696,0.0,2833.54982528463,22.29980270564556,3.65956162661314,0,,Czechia,czechia,,6,50954,CZE,,,,False,50955,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6831559985876083,0.0,2.147080685943365,46.351396050304174,0.0,7.9531834572553635,61.47101419791579,0.0,0.0487738214433193,1581.2811863571403,0.0,88.21753301844001,0.0,3.073819313198328,0.3903280235826969,0.0,0.0,151.33016508445144,0.0,59.26805728673935,0.0,30.05119786411524,6.782362420111895,0.0,0.0,1878.3147544525564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.612709872424602,60.06229177117348,0.0,335.5962957032025,0.0,82.36152496561408,0.0,0.6343511827290058,5.269323956221342,0.0,30.5412680990994,0.0,0.0,2710.0765957832336,0.0,0.1463258974254131,0.0,0.0,0.195146307349205,0.0,0.0,21.958330500870943,0.0,0.0,0.0,0.0,0.0,0.0,3.65956162661314
00000000000000000084,0.0,286.77324345707893,276.1068947054446,531.7111678607762,74.12394497543573,0.0,692.0790472738445,0.1951424032449722,1.8537280298769476,0.0,294.53233548253775,282.9423537515104,506.4338356144726,86.36945931613445,0.0,686.4190766438842,4.536282040178776,1.6098258569836617,0.0487782470881938,308.7814111746848,259.0792103372514,518.4894177392125,87.20065349712968,0.0,683.1951509974897,4.633842706680298,1.414704006165266,0.0,323.27524879202247,255.7099029645324,525.66245707497,61.53441110625863,0.0,690.8077046349645,4.633842706680298,1.2196014262735844,0,,Czechia,czechia,,6,50955,CZE,,,,False,50956,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464083194732666,8.832413133233786,0.0,1.4151779487729073,11.760325238108637,0.0,0.0975515507161617,286.77324345707893,0.0,8.587562698870897,0.0,14.884521409869194,0.1951884664595127,0.0,0.0,233.55678717792037,0.0,38.30461636185646,0.0,13.077169932425022,2.586249403655529,0.0,0.0,469.8403846248984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488626565784216,31.571168784052134,0.0,8.881211679428816,0.0,31.86517022550106,0.0,0.2927814051508903,9.3677081130445,0.0,12.101476661860945,0.0,0.2926830239593982,668.5584821514785,0.0,0.0,3.5119305066764355,0.0,0.7804287970066071,0.097590334713459,0.1463409997522831,0.1951424032449722,0.0,0.0,0.0,0.0,0.0,0.0,1.3171524554491043
00000000000000000085,756.0814423039556,38627.67103790492,79647.28644634783,0.0,20602.98550274223,0.0,117120.91060545295,9702.868086017668,52959.299630612135,739.9848778694868,43026.73090326786,78593.89297582954,0.0,19804.887394934893,0.0,114535.5402527526,9753.001302570105,52963.06504415721,734.7312768474221,48501.81926622987,77410.0741366148,0.0,17985.495435476303,0.0,111853.2031646967,9886.844973884525,53044.934497632086,782.7009615674615,52183.9838950783,77316.27356034517,0.0,16758.90309957415,0.0,109548.4267014116,9912.31835012138,52914.49618328363,0,,Gambia,gambia,,7,37243,GMB,,,,False,37244,2,Gambia,gambia,,,,,,,small,,,0.1498241201043129,0.0,0.0,32.371699415147305,1.1984005942940712,0.1497403755784034,16.931587532162666,664.5230846554041,8.54054131358862,5495.731225460768,0.0,0.0,1633.664563409984,4335.399504497647,3.819322273135185,78.80934217572212,38627.67103790492,0.0,0.0,0.0,2384.992883510888,3335.914951734245,0.599224403500557,56.628500416874886,71569.13044422865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11287825554609,342.84072218835354,0.0,0.0,2074.5335440784693,0.0,15052.515382006764,0.0,2234.3388515785336,0.0,0.0,1356.7424317970872,0.0,16.47324438393116,107131.45266024768,0.973636031150818,0.7492766827344894,0.0,0.0,142.69854260236025,2.921646401286125,52.59004325419664,9698.22492877394,45.931302048265934,4.346102088689804,0.0,0.0,239.4898978993297,0.074870191514492,52737.86691284925
00000000000000000086,385.9237716272473,9267.528004311023,90991.59746985136,0.0,52389.54961326718,0.0,124067.67894379796,10509.4453561455,68590.42693192512,330.6879054531455,10524.046282172205,91420.94042354076,0.0,53317.89890906215,0.0,121435.18121675402,10503.53032476455,68669.86502917856,414.1524465382099,12942.048037558794,91970.2811300978,0.0,54546.24137043953,0.0,117222.7502694726,10515.062544375658,68591.6142924428,614.0573278814554,15554.808107055724,91868.39227925986,0.0,52100.05667327344,0.0,117176.75849396735,10729.52359136939,68158.55361811817,0,,Gambia,gambia,,7,37244,GMB,,,,False,37245,2,Gambia,gambia,,,,,,,small,,,0.1497348845005035,0.0,0.0,116.5482945293188,2.022809520363808,0.0,31.13381427526474,336.5328776910901,1.9454508572816849,2153.572419218719,0.0,0.0,1236.3082742542028,1091.8999426290393,8.606800712645054,277.5384688451886,9267.528004311023,0.0,0.0,0.0,2005.5291582867503,1826.6477494835851,0.0,3.1451774686574936,87891.3017808646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87484546005726,394.2780194804072,0.0,0.0,4354.8273347988725,0.0,48441.672833412886,0.0,551.0985807478428,0.0,0.0,585.3735440224409,0.0,24.177670799195766,116529.85987035184,0.0,0.0,0.0,0.0,4.117508761584759,5.390358626842499,11.453968696296217,10500.838555432856,34.57059761881828,1.1969346553087234,0.0,0.0,257.0308783873916,0.0,68242.97783184052
00000000000000000087,88.42609143257141,8244.632092989981,112005.78613310309,0.0,72638.96745857596,0.0,126031.91717485338,4799.494493186474,15950.964385479689,75.92411161214113,9475.841502547264,112559.01956801862,0.0,71661.71396731585,0.0,125227.81392581016,4799.494493186474,15960.380261130633,86.70871629565954,12185.601687282324,112546.71228743345,0.0,70719.63239015639,0.0,123496.85398846865,4798.820353500545,15925.858406484129,91.87858881056307,15019.17455534637,111959.547187306,0.0,69330.02121480554,0.0,122725.7478370741,4799.419400341809,15834.399045936763,0,,Gambia,gambia,,7,37245,GMB,,,,False,37246,2,Gambia,gambia,,,,,,,small,,,0.1496888920664787,0.0,0.0,7.937305480241775,0.6741638481616974,0.0,2.020234659314156,69.26379389315844,0.4494104459881782,2263.6543463245034,0.0,0.0,1573.864310130477,841.8751295059919,0.6741396859288216,138.70955038815737,8244.632092989981,0.0,0.0,0.0,2533.479417204857,730.8955718129873,0.0,81.63894471526146,108978.83951364458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.963987410068512,503.37091494351625,0.0,0.0,3766.5888420045376,0.0,66426.53570461273,0.0,236.32955476641652,0.0,0.0,2097.1507211476564,0.0,49.63321715593338,120538.26154772936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4798.820353500545,11.748899683356283,23.442114531993862,0.0,0.0,153.62191995233297,0.0,15678.962438561022
00000000000000000088,10.032742373645306,1431.7786701470611,17197.75801768154,0.0,11978.180300436914,0.0,18840.40962184221,343.52562771737576,1870.168604850769,9.35891605913639,1601.7550048977137,17211.764612294734,0.0,11474.569327943029,0.0,19182.87517070025,343.4507512822747,1848.0798018723729,12.42893798649311,2098.6742420122027,16894.43324048072,0.0,10959.450107999146,0.0,19538.54806803912,343.4507512822747,1824.8682372495527,16.996730275452137,2421.183635145426,16694.74105311185,0.0,10898.562998101115,0.0,19498.406697958708,339.557150632143,1802.4053198248148,0,,Gambia,gambia,,7,37246,GMB,,,,False,37247,2,Gambia,gambia,,,,,,,small,,,0.0,0.0,0.0,3.5943673849105835,0.0,0.0,0.0,9.583465345203876,0.0749042108654975,480.4520808085799,0.0,0.0,213.69753305613995,83.35101442784071,0.0,5.391576543450356,1431.7786701470611,0.0,0.0,0.0,380.55950294435024,41.78333183377981,1.123130328953266,50.09263043105602,16314.615075215695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3743728175759315,249.7195313647389,0.0,0.0,163.90219534933567,0.0,10564.843633547423,0.0,152.67187052220106,0.0,0.0,815.4852635040879,0.0,7.786717161536217,18543.2111113593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.4024973884225,0.0,0.299459770321846,0.0,0.0,8.161968871951103,0.0,1806.8976807147264
