system:index,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,.geo
0000000000000000004a,1,,United States,united states,,5,45792,USA,USA.6_1,,,FALSE,45793,2,United States,united states,Colorado,colorado,,,NA,,very big,,,420538.9856008552,422661.9558667615,428565.8153359592,435559.8406488523,437990.9290695116,437871.23168089613,435747.3482889943,433316.5539682433,430930.25914094225,429661.0614155717,429896.19538475946,431218.9262209907,434839.1516396627,438362.57642941177,439112.48523431644,438413.6764947809,438923.6106212586,439785.99355204403,443010.33111398295,444533.77680255845,444346.28672961146,441411.057265237,437596.5859470889,433995.96510873735,432251.87610223517,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,1,,United States,united states,,5,45793,USA,USA.6_1,,,FALSE,45794,2,United States,united states,Colorado,colorado,,,NA,,very big,,,411334.3756181188,414001.02368414775,417873.46856130287,423424.2480868213,426533.72552223504,428570.212542139,427030.5747054331,423630.56909037754,418789.1205047071,414627.49871602654,412475.2589471787,414345.24279144034,421995.9930301234,433326.2238207944,441948.8100749478,445049.22637347504,447226.74860469997,445319.5085828416,444025.98361030966,441251.6764562279,439677.47836536914,440373.43904482573,444048.70140037686,448882.5829024352,449033.34634001553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,1,,United States,united states,,5,45794,USA,USA.6_1,,,FALSE,45795,2,United States,united states,Colorado,colorado,,,NA,,very big,,,379048.181465704,382167.27755374834,385447.77393299714,389889.9111584574,392254.2286142856,391240.1201547235,390267.0989152938,388413.56643041596,386712.8433701992,383845.73503130674,382598.6578956507,382088.88619751483,385533.8668271825,390294.9568890892,391394.9481344819,391624.4970717542,389219.9107391313,386157.03215999156,382585.7619226016,381627.0724084042,379009.0685999729,376905.3104672022,378380.8540362753,385106.6676542498,385546.55073985085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,1,,United States,united states,,5,45795,USA,USA.6_1,,,FALSE,45796,2,United States,united states,Colorado,colorado,,,NA,,very big,,,190303.3638802059,192037.75175083056,194248.28633036837,199718.77355132252,201407.56893180683,196577.54145187512,189621.80430328473,181826.10164564475,176997.80135139823,172931.3318676576,175965.86246588454,187421.30721629784,201676.01941032708,211168.70533899963,222291.25801236555,225007.18537553772,223061.29394284263,209577.697898753,206473.56808081642,203916.735256318,199839.92609128356,202174.13695284352,228402.7776579708,301961.89045135304,313684.48268883675,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,1,,United States,united states,,5,45796,USA,USA.6_1,,,FALSE,45797,2,United States,united states,Colorado,colorado,,,NA,,very big,,,166365.62625725567,164674.49871493876,163474.84406079724,163193.6771924235,160033.48850589618,154241.84787184,147164.79953243583,140595.50961815193,135988.66332855076,135200.440427918,138896.99157622457,147103.03084059432,158404.3220459111,168053.84837015718,171746.30309903994,165772.95139684156,157263.6258810945,147530.56218276173,140003.50034307688,135766.12095305324,138372.99343525618,146408.64341625944,162829.2995740436,193280.27967372537,204319.09990851954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,1,,United States,united states,,5,45797,USA,USA.6_1,,,FALSE,45798,2,United States,united states,Colorado,colorado,,,NA,,very big,,,277751.6809355058,281721.704394266,287337.63059808686,289188.1463089287,290460.5367533788,291425.9121697806,290777.21540744975,289489.48287352547,293406.86019679904,298875.230001159,305287.1176983714,311612.2920014635,327153.64761643484,336286.6998844631,343924.63819436356,337582.27924716845,332151.77399250865,310497.2590280548,296726.61431056634,290372.67155041173,287384.11171566695,290134.7073880471,296595.8954510577,306096.92709042504,309204.6428939253,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,1,,United States,united states,,5,46150,USA,USA.6_1,,,FALSE,46151,2,United States,united states,Colorado,colorado,,,NA,,very big,,,25800.775336373597,26109.816270157695,26914.845177266747,27950.705432917923,28794.77804588154,29072.30361839384,28829.102210380137,27924.98431389779,27189.91121575609,26499.824627295136,26395.26315742731,26413.34072562307,26670.3353256844,26611.468547355384,26337.712227858603,25913.736448191106,25767.11908563599,25778.735299360007,25921.589588433504,26217.46784935519,26596.188148081303,26826.813630905002,26616.430179979652,26457.939344305545,26858.581198751926,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,1,,United States,united states,,5,46151,USA,USA.6_1,,,FALSE,46152,2,United States,united states,Colorado,colorado,,,NA,,very big,,,417328.4774215594,422413.0879813507,433896.4443627186,445008.97001551464,451451.2537597567,451158.3105303049,443831.5141146779,432413.773426272,421358.00469531864,412456.6176281087,409127.7432956025,408241.3563678153,407817.5637724176,403814.7524688989,397932.95357641205,393987.7146979682,392621.1171016246,396098.36293744296,402128.55495724455,409660.49757456407,409469.3914904073,404569.64397674054,394319.116159942,386727.1681300327,383499.58702584356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,1,,United States,united states,,5,46152,USA,USA.6_1,,,FALSE,46153,2,United States,united states,Colorado,colorado,,,NA,,very big,,,391321.63456567004,392271.7931695655,393744.2150382772,396810.9807707593,398853.0532568358,399183.00329806656,396090.0475635901,391771.4661442749,385668.17311179265,381541.1595128402,379108.0531814769,378701.40049221367,377735.05366139486,377063.01874528825,376045.8162582293,376316.1377887726,376670.96966050565,379727.57217083126,383665.4495263174,388678.1614683904,389091.8347175792,387955.1716287248,384276.5874467157,382063.4850468971,380427.454255905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,1,,United States,united states,,5,46153,USA,USA.6_1,,,FALSE,46154,2,United States,united states,Colorado,colorado,,,NA,,very big,,,500135.9110673666,503248.5541346781,505471.02181429043,506633.5231986046,508927.9654985517,510709.2939770855,511136.57307941094,510674.46741529554,509382.035128098,507251.91394063085,506298.135630209,506244.3965087347,508144.93440307304,509431.41752639785,512127.9710395895,512076.10599242523,513006.51805977896,511854.4912674464,512500.16487202793,510130.71696355194,507921.2431206852,503248.93415053934,500320.39170056954,498961.316988077,499414.4283910878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,1,,United States,united states,,5,46154,USA,USA.6_1,,,FALSE,46155,2,United States,united states,Colorado,colorado,,,NA,,very big,,,388503.38755933195,388186.4865208417,385454.55847703293,385118.7714628093,391337.1414886266,401635.1448258348,409574.5449653901,412082.75964866206,408854.34500974417,403164.56485617533,398532.9240510687,401002.39172837883,410380.54018824175,420488.91157889366,425899.4254180677,426690.9648007974,423617.2619882263,417142.2943161391,411993.01213430613,410900.25463968515,411703.65619478,411564.0211393237,406824.3853870556,403725.9916017316,399918.84947866946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,1,,United States,united states,,5,46155,USA,USA.6_1,,,FALSE,46156,2,United States,united states,Colorado,colorado,,,NA,,very big,,,290752.2407221906,294628.490564242,298050.0116462819,298723.3121225871,295733.0581606701,287509.01259936765,282300.4213324003,282409.3493192084,289052.2719379924,298002.34575231373,309242.47110638395,321544.3081597425,332528.855509866,339170.41424418986,339988.12548737973,331679.08152564615,321491.7062128298,307982.59813520685,306227.78237534314,305231.208305154,309664.8550086245,319996.78271435946,344751.8696054593,373943.1289824322,377633.66234276816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,1,,United States,united states,,5,46156,USA,USA.6_1,,,FALSE,46157,2,United States,united states,Colorado,colorado,,,NA,,very big,,,199858.33306548372,203307.83960289136,209465.73717737198,212925.0589139983,214437.99898089096,211318.4476415515,210747.04388825595,208125.97229541466,211958.03334789723,218916.90475261956,234098.30829373002,245640.9402704276,257734.6752135493,265450.93275626004,262751.02497854456,250860.44402656332,240216.29013241827,233247.87291434407,229787.2592559941,233870.87428984046,238848.43601917475,251910.81466344744,279235.1207495816,331142.7461352013,338952.56397728994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,1,,United States,united states,,5,46157,USA,USA.6_1,,,FALSE,46158,2,United States,united states,Colorado,colorado,,,NA,,very big,,,481453.1397129707,485798.4137918912,488656.8013403937,488344.2160684578,483594.1634018272,476688.75785682723,473510.06303133443,474995.7251318209,482741.110771507,494733.3097226769,509621.8930081539,522785.93179771304,535032.4949160218,536743.0946793705,528321.6264432333,508062.0856987871,484805.8999822512,465484.0731200427,459460.1437815204,469282.8165601529,484756.17232086137,499963.4237240888,512318.2085649185,519961.30525133386,524185.8921909034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,1,,United States,united states,,5,46510,USA,USA.6_1,,,FALSE,46511,2,United States,united states,Colorado,colorado,,,NA,,very big,,,22814.14466528222,23075.071590304375,23508.36259013042,23875.84783922881,23962.208806764334,23704.83333047852,23339.701412193477,22872.42978014797,22542.478465758264,22299.245380155742,22151.730143010616,22179.2543679215,22324.444530989975,22446.263696905226,22492.421056963503,22534.344218179584,22525.946046371013,22481.03265711665,22329.829212494195,22156.879895590246,22093.946939151734,21987.74876208976,21736.922086384147,21627.827683199197,22228.721160184592,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,1,,United States,united states,,5,46511,USA,USA.6_1,,,FALSE,46512,2,United States,united states,Colorado,colorado,,,NA,,very big,,,556760.2302839272,559370.9916143343,562650.8870855831,564449.7113443986,565153.2255371064,563129.323956497,558688.7124332078,551459.8555309474,544670.6176965535,538570.9202380367,535767.5425984338,534894.0968370996,536461.8170951493,538275.2820638269,538629.8950592875,538734.3589129895,537333.5305720381,536345.7671815492,533465.6231277362,532234.5390049703,534151.993561767,534825.1735090986,529056.8028220683,523581.40894218907,524447.1913117766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,1,,United States,united states,,5,46512,USA,USA.6_1,,,FALSE,46513,2,United States,united states,Colorado,colorado,,,NA,,very big,,,357787.97982665524,356017.601324372,352794.83852078766,352506.40878915787,349555.9873737246,346911.5516149737,342040.26944769174,337509.057016138,331195.60124609247,326379.1837450266,322491.17644367367,320540.83388445526,318059.5999033451,317891.48357706517,318442.75872761384,319577.722016111,319355.41656603664,321334.6160621159,322453.9087708853,320871.9191228859,313077.21447535977,305229.7678049952,297157.6251719892,290974.6699962877,286774.3616044633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,1,,United States,united states,,5,46513,USA,USA.6_1,,,FALSE,46514,2,United States,united states,Colorado,colorado,,,NA,,very big,,,419401.66909139603,419342.37539427355,419111.94783882797,420181.6009038389,420549.1559291221,420876.9958825931,419330.8911097795,416589.2916718088,412108.5928096399,408631.1247792393,405904.4544013478,404948.96968210116,404766.5046423301,405155.5842979215,405303.2091499157,405671.421429161,404857.74529862776,404136.01988606155,403014.877639018,400469.47999662906,395838.83980266005,391358.4849538058,386665.7219292186,383087.0454703234,380880.60890109837,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,1,,United States,united states,,5,46514,USA,USA.6_1,,,FALSE,46515,2,United States,united states,Colorado,colorado,,,NA,,very big,,,264590.6987440139,267360.79083571583,276156.902525194,295213.79333107546,301883.07688980177,307192.32618461177,309627.51238097623,309765.4173866436,307209.7165291533,303197.80531430617,300272.3258050941,301387.1492092125,303246.63686458766,303255.4047894962,301177.4373263158,298710.20035238564,295678.0405204743,294069.8920415044,296687.8797642179,301226.86536061764,304549.3288684599,304599.3261654861,300126.4068331979,295127.6993114874,292829.7897623591,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,1,,United States,united states,,5,46515,USA,USA.6_1,,,FALSE,46516,2,United States,united states,Colorado,colorado,,,NA,,very big,,,485838.24100375175,489296.0015976541,494466.1639341749,496095.50522606075,496611.6249347776,492757.74978908896,488160.86045329645,482845.1355474144,478427.7774434276,474463.5588022545,475757.29738441855,480764.1775681302,484573.95449000224,489915.7898480892,496376.6507320814,500588.84563273564,498167.4703951068,492147.25848795846,483274.2472011708,483566.50125171617,487909.8349216394,500008.43582560495,516338.11382110417,531511.9369200394,527839.5959241837,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,1,,United States,united states,,5,46516,USA,USA.6_1,,,FALSE,46517,2,United States,united states,Colorado,colorado,,,NA,,very big,,,795282.8028707132,803710.5944540389,828388.1962497123,837823.487919759,841840.8524828926,840094.3431360014,842582.2645730525,843627.0220446177,847518.8237167448,848282.4512397423,855444.5164000429,858644.9330896139,863240.1972268634,864634.4010741934,864226.1174896955,856526.2141642161,847388.7588570938,840203.3765617199,835579.5955372676,839945.9477733299,847264.8584419116,852316.6326079927,844066.8520659655,832017.7662135251,825154.7142051086,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,1,,United States,united states,,5,46517,USA,USA.6_1,,,FALSE,46518,2,United States,united states,Colorado,colorado,,,NA,,very big,,,737692.8677533008,741798.0002450533,751966.2208186574,755938.2126197442,755666.5227600299,751005.1282927617,748863.5694196224,749261.1995378472,751993.1474561766,754806.6436146013,759162.5543125011,762893.6735995002,764430.6905430555,763300.1219176799,759779.8132967018,751791.8516970202,742333.3481255658,736610.9799557589,738603.5789463669,744501.4148097001,750441.4041600861,750316.2163178958,743037.1737657264,729643.7611060329,725397.9372654036,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,1,,United States,united states,,5,46870,USA,USA.6_1,,,FALSE,46871,2,United States,united states,Colorado,colorado,,,NA,,very big,,,32105.26089372486,32253.003958124667,32407.566265307367,32462.58421137929,32534.631349653006,32418.83907661587,32339.7333705239,32213.388953652233,32189.269714578986,32160.7117802836,32142.030414044857,32186.948126699775,32257.41463373229,32356.27932011336,32453.159512069076,32506.815527781844,32348.86048777029,32133.57548588887,31992.47924824804,32010.78732231632,32124.008172679693,32300.53220519796,32375.941025316715,32434.98853327334,32811.43834407255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,1,,United States,united states,,5,46871,USA,USA.6_1,,,FALSE,46872,2,United States,united states,Colorado,colorado,,,NA,,very big,,,665335.7382741347,667283.8423366845,670986.4809487239,674920.8151472174,676069.4786333032,676022.2427590154,676858.3325023055,677877.1733405776,680085.372216899,679943.5241864249,678840.182330966,675889.418514289,673768.1536089331,670493.0195628218,668075.4590499774,666617.8092499003,665737.1794724241,665276.7334594987,664876.8136659302,665931.2118844613,671313.4919088706,678109.4650632963,681812.86617947,686616.6476795599,694244.4169960432,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,1,,United States,united states,,5,46872,USA,USA.6_1,,,FALSE,46873,2,United States,united states,Colorado,colorado,,,NA,,very big,,,618730.294929985,617136.953967236,614666.5140455775,614231.3632478006,612693.114455346,611937.0032518655,613007.994196035,614406.1421265975,613807.9368410818,609472.6045946591,604606.9336950332,601070.9206194952,599340.5540265888,599944.30460025,601904.4431619719,604885.516518537,605623.9876827523,606144.3203226626,605984.9995908923,604923.3076071963,603013.9293154404,602191.0632275864,601050.3807382174,604851.3207248598,604433.8530302569,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,1,,United States,united states,,5,46873,USA,USA.6_1,,,FALSE,46874,2,United States,united states,Colorado,colorado,,,NA,,very big,,,490324.5311687924,490040.53937602416,490006.39169379324,492368.30686585605,492975.24413709715,493423.24163259193,493999.7239450626,494935.632836964,495388.67930389196,496654.9350827113,497426.8999904208,497541.4592167437,496873.4625092596,497581.1312437691,497991.6786983162,499586.62318907306,501483.9694817327,504020.6305649169,505547.4071892202,507671.20861888677,508184.9954527803,508333.3886910975,505875.78401779756,502526.3513821885,500388.18117227405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,1,,United States,united states,,5,46874,USA,USA.6_1,,,FALSE,46875,2,United States,united states,Colorado,colorado,,,NA,,very big,,,291895.45778947324,292120.28897004947,292318.1004523821,293677.531676691,295393.29244255647,296853.92170739546,297037.39274479076,296525.36939943954,294868.5286786556,293442.2253586203,292235.8941218108,292397.0374271013,294101.60217608884,301627.36054532975,305289.72318822145,306359.0376303345,305700.56493610144,304528.46091174334,300639.4992287457,297840.2665918581,296397.3681154661,308072.0343230851,315323.3455344103,319628.127863273,321438.82680850103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,1,,United States,united states,,5,46875,USA,USA.6_1,,,FALSE,46876,2,United States,united states,Colorado,colorado,,,NA,,very big,,,578992.3750949353,581463.666981563,584192.0888170861,587874.820320759,591916.2574613988,593509.9847018793,592381.7620955221,590263.4060847536,588930.2897484973,587444.5495741181,586106.4741723835,583104.7335017025,575512.3557763956,567579.0235250741,565034.6532648094,562474.863363374,559648.3405962065,560020.5497095287,561429.1536313109,564674.0189405642,565030.2434185706,565046.8737333417,562120.1872069947,557052.6666853242,553883.5089630485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,1,,United States,united states,,5,46876,USA,USA.6_1,,,FALSE,46877,2,United States,united states,Colorado,colorado,,,NA,,very big,,,779984.5911472104,782530.7125882953,790309.1609155275,795777.0303224623,798793.7490623929,799708.9022241794,800928.8025556356,800568.4533355758,800396.3173422441,798834.4717154615,799212.0216261335,797740.959662687,795907.7723663896,792817.4247469567,789247.5060639083,784526.922548797,779370.7615833879,775388.3844234273,771600.4662488513,769452.8608260565,765277.614976529,757160.5171836279,745600.9705676101,735653.3502040878,732215.5587493852,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,1,,United States,united states,,5,46877,USA,USA.6_1,,,FALSE,46878,2,United States,united states,Colorado,colorado,,,NA,,very big,,,525113.5212432407,521327.6306774169,522170.32559976354,518784.30986892805,516306.0554800108,512590.40538707376,522336.78936101496,536142.7886167206,551080.9063685685,558525.8740787953,561811.5603778064,563100.5185390562,562123.1815618649,560538.0371417105,554006.7176268212,544765.721635405,532175.951948978,521454.82000425085,511197.568526648,506672.5203919448,498460.50621784106,482319.9694692418,459394.162691284,446816.49164552987,445749.20874208584,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,1,,United States,united states,,5,47230,USA,USA.6_1,,,FALSE,47231,2,United States,united states,Colorado,colorado,,,NA,,very big,,,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,0.4087791480123997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,1,,United States,united states,,5,47231,USA,USA.6_1,,,FALSE,47232,2,United States,united states,Colorado,colorado,,,NA,,very big,,,310.0857071392238,310.7864822782576,312.01281537115574,310.72811445593834,307.5747332200408,307.3995465040207,310.0273728147149,318.08605589717627,324.7432233132422,330.40764359012246,336.01368053257465,343.0212546810508,344.18920512124896,342.4373239055276,338.8167534507811,333.5610886514187,333.5026900731027,343.89724208787084,363.57680325582623,373.73777164146304,380.80376482382417,383.3148287013173,384.59954967722297,384.01558209583163,384.1323748379946,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,1,,United States,united states,,5,47232,USA,USA.6_1,,,FALSE,47233,2,United States,united states,Colorado,colorado,,,NA,,very big,,,2428.56239785254,2417.3504312746227,2395.8024639114738,2383.714627753943,2376.23990483582,2373.5536908507347,2376.356735251844,2391.9484329521656,2394.5178662091494,2381.378750819713,2377.2326946035028,2368.7068884447217,2360.6482192650437,2344.9397315084934,2340.735243547708,2352.1808190196753,2372.035282306373,2397.49574207142,2411.685830075294,2411.7441714927554,2408.649117384106,2380.1520016640425,2344.997726775706,2322.0481964387,2303.7703506313264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,1,,United States,united states,,5,47233,USA,USA.6_1,,,FALSE,47234,2,United States,united states,Colorado,colorado,,,NA,,very big,,,732.340190898627,729.5956185013056,724.9823604114354,725.5662235431373,726.9093033932149,726.5589190758765,731.7560758814216,746.6468275971711,769.7129274196923,803.173383243382,830.9110790193081,845.8018573336303,852.9260279461741,854.6194095313549,857.6559815220535,863.6706928424537,884.1675604358315,908.9273644387722,944.9572869800031,1023.4995064288378,1035.8209640346467,1036.7552648894489,1034.6530512608588,1032.4340549111366,1031.0325737297535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,1,,United States,united states,,5,47234,USA,USA.6_1,,,FALSE,47235,2,United States,united states,Colorado,colorado,,,NA,,very big,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,1,,United States,united states,,5,47235,USA,USA.6_1,,,FALSE,47236,2,United States,united states,Colorado,colorado,,,NA,,very big,,,1702.6465472914279,1745.7429234981537,1761.6267111711204,1776.9264281243086,1795.204297553748,1803.496536910534,1809.2193290926516,1805.9491566941142,1803.6717277877033,1801.1023298986256,1797.8321965262294,1794.3284612484276,1789.4815749153495,1788.7808193601668,1782.9995734766126,1783.3499285802245,1781.539648808539,1782.8828082606196,1774.4153671562672,1776.34244075045,1775.7584718838334,1776.8095837719738,1775.875277429819,1771.320370297879,1764.1960337162018,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,1,,United States,united states,,5,47236,USA,USA.6_1,,,FALSE,47237,2,United States,united states,Colorado,colorado,,,NA,,very big,,,2382.7283347696066,2401.1231000460684,2447.6645349375904,2441.7081495560706,2457.591773863882,2470.847537443042,2485.0377397798,2482.0011645443738,2481.2420050390065,2470.2052242681384,2453.270339537412,2393.8817457184196,2381.8521416522563,2383.1369101516902,2382.260902263224,2368.1290979534388,2360.245758842677,2343.077495634556,2336.829206574708,2349.1506847292185,2352.3041599467397,2348.625399220735,2333.033785313368,2330.6395378746092,2316.3325873985887,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,1,,United States,united states,,5,47237,USA,USA.6_1,,,FALSE,47238,2,United States,united states,Colorado,colorado,,,NA,,very big,,,1820.66703800112,1835.2075431793928,1859.0914468988776,1865.1062154620886,1836.083501484245,1829.6016248203814,1853.7191181890666,1857.456643562764,1888.2311977557838,1879.2383024729788,1908.1441784836352,1921.1663880459964,1937.8674660660326,1935.9403143934906,1923.6187569200993,1891.8513393811882,1865.514809858054,1830.0100963748991,1826.0392472222447,1827.6743076629937,1841.1053162254393,1829.893186416477,1718.5905419290066,1606.4123379290104,1571.3747560456395,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,0,,Czechia,czechia,,6,49873,CZE,,,,FALSE,49874,2,Czechia,czechia,,,,,,,small,,,37.70433962345123,29.817950759083033,21.931082766503096,18.521661303937435,19.997084323316813,20.556829765439034,20.302498262375593,22.795967269688845,24.62825234606862,15.927318576723337,9.36316667124629,8.652326542884111,8.092639405280352,6.20844142884016,5.648698296397924,6.004907913506031,6.7172761708498,7.429564714431763,7.276908326894045,6.971593264490366,7.178011782467365,7.024521432816982,6.819668874144554,6.768169421702623,7.073474135249853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,0,,Czechia,czechia,,6,49874,CZE,,,,FALSE,49875,2,Czechia,czechia,,,,,,,small,,,0.20405839383602142,0.20405839383602142,0.15317442268133163,0.6137429587543011,1.2786321491003036,1.1763427071273327,1.0228957161307335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15295806527137756,0.815781120210886,0.15295806527137756,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,0,,Czechia,czechia,,6,49875,CZE,,,,FALSE,49876,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,0,,Czechia,czechia,,6,49876,CZE,,,,FALSE,49877,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,0,,Czechia,czechia,,6,49877,CZE,,,,FALSE,49878,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,0,,Czechia,czechia,,6,50232,CZE,,,,FALSE,50233,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,0,,Czechia,czechia,,6,50233,CZE,,,,FALSE,50234,2,Czechia,czechia,,,,,,,small,,,1.0673469230532646,0.6099147349596024,0.4066050313413143,0.406604778021574,0.25412704050540924,0.10165056586265564,0.0,0.0,0.10164197534322739,1.014590047299862,2.5367068871855736,4.0614476054906845,5.233041524887085,7.114699803292751,8.843584507703781,10.825186938047409,14.534139189869165,19.614164244383574,20.8831457644701,18.750323582440615,17.886043045669794,16.605990950018167,15.887968603521585,15.53444517403841,17.46594911068678,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,0,,Czechia,czechia,,6,50234,CZE,,,,FALSE,50235,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,0,,Czechia,czechia,,6,50235,CZE,,,,FALSE,50236,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077666416764259,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,0,,Czechia,czechia,,6,50236,CZE,,,,FALSE,50237,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,0,,Czechia,czechia,,6,50237,CZE,,,,FALSE,50238,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998748868703842,0.6996999643743038,0.2998748868703842,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
